date,data,url
2018-07-05,"Mumbai: Reliance Industries Ltd’s (RIL’s) telecom unit will serve as the foundation on which the company’s new commerce platform consisting of businesses, including media and entertainment, education, agriculture, healthcare, will be built, chairman and managing director Mukesh Ambani said on Thursday.Speaking to shareholders at RIL’s 41st annual meeting (AGM), Ambani said that the company will also create a hybrid online-to-offline commerce platform by integrating and synergizing Reliance Retail’s physical marketplace with telecom unit Reliance Jio Infocomm Ltd’s digital infrastructure and services.That is in line with his stated aim of generating half of the group’s revenue from the consumer businesses over the next 10 years. Currently, 80% of the group’s sales come from its traditional oil and gas business.Mint reported on 14 June about RIL’s plans to enter the e-commerce business by combining its online and offline shopping features.“With Jio, we have built a digital connectivity platform of unparalleled capacity and a nation-wide reach,"" Ambani told RIL shareholders on Thursday adding “This has enabled Reliance to strategically reinvent itself as a Technology Platform Company.""",https://www.livemint.com/Companies/QYDmQoNoYiCQMhESu3CLaN/Reliance-takes-on-Amazon-Flipkart-in-India-ecommerce-slugf.html
2018-10-17,"Mumbai: Capacity additions across its businesses could see Reliance Industries Ltd’s (RIL’s) consolidated operating profit rise 18% in the year ending 31 March 2019.Earnings before interest, tax depreciation and amortization (Ebitda) is likely to rise to  ₹ 85,000 crore in the current year, said V. Srikanth, joint chief financial officer, RIL. “In FY18, we were at  ₹ 72,000 crore and FY19 (annualizing what we have done thus far) we are close to  ₹ 85,000 crore. We are talking about businesses where Ebitda has been doubling and tripling. As you know, consumer businesses (retail and telecom) can sustain long trends of increases,"" he said.",https://www.livemint.com/Companies/FoPpkfx1DpZJ61dze65O4O/Reliance-Q2-profit-rises-17-to-9516-crore.html
2018-11-12,"Bhubaneswar: Reliance Industries Ltd will make a fresh investment of  ₹ 3,000 crore in Odisha, its chairman Mukhesh Ambani said in Bhubaneswar on Monday. RIL has emerged as one of the largest investors in the state having already invested  ₹ 6,000 crore there, he said. “We are committing to invest an additional  ₹ 3,000 crore in Odisha. Our investment philosophy has a clear goal, to empower everyone in the march of development,"" Ambani said at the Make in Odisha-Conclave 2018.“Most of our investments are in creating digital infrastructure,"" he added.Ambani said that Reliance Jio is not just another business, it is a mission to transform India, to transform Odisha. “We have created and sustained new employment opportunities of over 30,000 people in the last two years in the state,"" the RIL chairman said.“(The) PM’s inspiring vision of Digital India is to make India a leader in digital economy globally. Today, India is the fastest digitising economy in the whole world,"" Ambani noted.According to Ambani, Reliance Jio is leading India’s digital transformation since it commenced operations a little over two years ago.Inaugurating the state’s showpiece business summit, Odisha’s chief minister Naveen Patnaik on Sunday had asked industry captains to explore immense opportunities that the state has to offer as it takes rapid strides to emerge as the manufacturing hub of the east.This story has been published from a wire agency feed without modifications to the text. Only the headline has been changed.",https://www.livemint.com/Companies/HaBOJwkm9OVEzoAPC8DlGK/Reliance-Industries-plans-Rs-3000-cr-fresh-investment-in-Od.html
2018-07-27,"Mumbai: Reliance Industries Ltd’s (RIL’s) shares have beaten the market by a wide margin in the past two months on expectations of a regulatory boost for its refining business and excitement about revenue accretion from its telecom subsidiary’s non-mobile businesses.While those outcomes will take some time to materialize, the company has some good news for investors in the interim. It beat the Street by a handsome margin in the June quarter, reporting an operating profit of  ₹ 20,661 crore. On an average, analysts had estimated profit of  ₹ 18,280 crore, according to Bloomberg.",https://www.livemint.com/Money/1Hv37NlJz9abdw669CQDCI/Reliance-Industries-Q1-Outperformance-by-Jio-petchem-busin.html
2018-07-11,"New Delhi: The Union government on Tuesday said it might withdraw the “institute of eminence"" (IoE) status for the proposed Reliance Foundation-promoted Jio Institute, if it fails to measure up within three years.The announcement comes a day after the centre was criticized for granting the coveted status to a yet-to-be-established institution, alongside renowned centres of excellence such as the Indian Institute of Science (IISc), Bangalore, IIT Bombay and IIT Delhi.“If they (Reliance Foundation) are able to establish themselves in three years and meet the expectations of the expert committee, then they will get the IoE status. However, the expert panel will have the authority to withdraw the tag if the institution is not found to be performing up to the mark,"" said higher education secretary R. Subrahmanyam. “It was selected in the greenfield category... a letter of intent was given to Jio Institute based on their proposal,"" Subrahmanyam said. “The committee after due diligence... looking at their vision statement and their ability to mobilize land, building a core team…(decided) that there was only one institution, which was eligible."" “The committee comprises people with impeccable integrity... we are respecting their judgement,"" the secretary said. He said that Reliance Foundation had already acquired 800 acres near Navi Mumbai for the proposed university.Reliance Industries, which has presence in oil and gas, textiles, telecom and retail, had announced its ambitious foray into the higher education space, with an investment of  ₹ 9,500 crore for the proposed Jio Institute. In its presentation before the ministry, Reliance Foundation told the human resource development (HRD) ministry that the proposed university wants to have a sizeable presence in humanities, engineering, medical sciences, sports, law, performing arts, sciences and urban planning, through 10 schools and 50 disciplines. According to the proposal, it would also facilitate research in collaboration with top global universities, offer a start-up research package and have faculty from 500 global universities, Mint reported on Monday.An email query sent to Reliance Foundation on Monday seeking further details on the proposed university remained unanswered.The clarification from the HRD ministry was in response to the severe criticism from political parties, the academia and intellectuals for selecting Jio Institute ahead of several others. Besides, the Congress, former finance minister Yashwant Sinha, activist-lawyer Prashant Bhushan and writer-historian Ramchandra Guha criticized the decision.    Guha, in a tweet, termed the selection of Jio as “preferential treatment"". “Particularly when several first-rate private universities have been bypassed. Are they being punished for the brilliance and independence of mind of their scholars,"" he asked.",https://www.livemint.com/Education/zQsTBD8F6S0vSkmyTXF7GL/Jio-Institute-may-lose-top-billing-if-it-fails-to-perform-G.html
2018-10-25,"New Delhi: Having disrupted the mobile telephony market in India with Reliance Jio, Reliance Industries Ltd (RIL) chairman Mukesh Ambani today said India can be transformed when people get artificial intelligence at just  ₹ 100 per month. By 2020, every phone in India will be a 4G-enabled phone and every customer will have access to 4G connectivity, he said at a session of the India Mobile Congress.On Jio GigaFiber, which is expected to roll out across India by the end of the month, Mukesh Ambani said Jio’s broadband offering can place the country among the top three nations in fixed broadband from a low rank of 135 currently. Full text of Mukesh Ambani’s speech at India Mobile Congress:Honourable Minister Shri Ravi Shankar Prasadji, Shri Manoj Sinhaji,Ladies and Gentlemen,A very warm good morning.Dear Friends,Today, we are living in an India of unprecedented hope and promise..…An India that is poised to embrace an immensely exciting future.Just one data point…In my lifetime, I have always been told that India has the largest number of extremely poor people in the world. But that is no longer the case today.A World Bank report indicates that India will have fewer than 3% of its population living under extreme poverty by 2021.As per a United Nations report as many as 271 million people have been liberated from the prison of poverty in the last decade alone.This is a truly historic achievement and the credit rightly belongs to all our citizens. Today India is among the fastest growing large economies in the world.This has happened due to a combination of force-multiplying factors.Most notable among these is the visionary leadership of our Prime Minister Shri Narendra Modiji.During the past five years he has galvanised India. He has launched more number of transformative initiatives than in a comparable period anywhere in the world.An equally important factor is the contribution of Indian entrepreneurs, especially those in the telecom, IT and digital space.Never before has India witnessed such an explosion of entrepreneurial spirit.India has moved from 155th rank in mobile broadband penetration to being the number 1 nation in mobile data consumption in the world in less than two years. This is the fastest transition anywhere in the world from 2G/3G to 4G.By 2020, I believe that India will be a fully-4G country and ready for 5G ahead of others. Every phone in India will be a 4G enabled phone and every customer will have access to 4G connectivity.At Jio, we are committed to connecting everyone and everything, everywhere always with the highest quality and the most affordable price.Friends,What gives me special satisfaction is the silent revolution taking place in Rural India.I am personally excited about the promise and prospect of bringing Digital Revolution to India’s villages to agriculture and rural enterprises to women and to marginalized communities everywhere.I am equally excited about connecting millions of small shop keepers in India.The Digital Connectivity Revolution can transform Rural India most comprehensively.In the past eight months alone as many as 50 million villagers have got affordable smartphones.For most of them it is not only their pehla phone but also their pehla radio and music player.Pehla TV, pehla camera and pehla Internet in their lives.Imagine what this 5-in-1 means for the aspirational explosion in India.And imagine how it can transform India when it becomes 6-in-1… with Indians getting the revolutionary power of pehla Artificial Intelligence in their hands.All this at only 100 rupees per month.This combination of connectivity with affordability is unparalleled in the world.I would like to acknowledge the contribution of the Government’s BharatNet program in providing high-quality connectivity in some of the remotest areas of our country.This transformation will accelerate as we get ready for a 5G world driven by the pro-active approach of the Government. Today at the IMC, you can experience 5G and its various use-cases in our pavilion. Friends, With JioGigaFiber, we have now begun an ambitious push in fixed broadband through Fiber-to-the-home and premise.Jio is committed to building a deep-fibre network across the country and ensuring that every premise is connected with the highest quality network.All of us are proud that India has become the world’s largest mobile data consuming nation. We now have a similar opportunity to replicate this success in fixed broadband as well.I believe India will rise from a lowly 135th rank to be amongst the top three nations in fixed broadband at a pace that will surprise the world.And from day one, JioGigaFiber will offer complete fixed-mobile convergence where Indians will travel seamlessly between mobile and fixed broadband networks 4G and 5G when on the move and Wi-Fi when indoors. Friends,We can together create a period of unprecedented growth, empowerment, employment and prosperity for everyone across our great nation…… In a future that will be shaped by the fourth industrial revolution……a future founded on the robust pillars of connectivity, computing and data. A future powered by path-breaking digital technologies like Artificial Intelligence, Robotics, Blockchain, Internet of Things, Virtual Reality and Augmented Reality. A future of exponential growth and immense opportunities for 130 crore connected Indians. This Revolution will open the floodgates of limitless possibilities for India… and Indians… especially young Indians.I assure you that our Industry will play the role of a catalyst in this mission of propelling our nation towards this bright future.We have to be mindful that data is the most important resource in this new world.And India and Indians will generate humungous amount of data. It is important that we utilise this rich-resource for the benefit of India and Indians, with adequate safeguards. With universal connectivity and extreme affordability, our Prime Minister’s inspiring idea of ease of living for all can now be realised.With world-class digital infrastructure in place, India is now ready to not only embrace but actually lead the Fourth Industrial Revolution.This is because, each one of the 130 crore people of India can now productively participate in the Fourth Industrial Revolution.We can solve the largest unsolved problems facing humanity right here in India.Let me mention only four.First: The Fourth Industrial Revolution can realise the Prime Minister’s promise of doubling the incomes of 150 million Indian farmers.Second: It can realise the Ayushman Bharat scheme’s promise of bringing healthcare to 500 million people ─ the largest health insurance initiative in the world.Third: It can bring quality education to 200 million students in Indian schools and colleges.Fourth: And not the least it can create more jobs with the digitally-connected and AI-powered marketplace of small merchants and small enterprises ─ which I call new commerce for new India.India will demonstrate the greatest digital transformation in people’s lives in world history.Friends,India will be among the largest digital markets in the world. Every enterprise must have an ‘India First’ vision to participate in this market.We will need to reinvent to grow and nurture this market to its full potential.This will be a win-win for the entire industry, for India and for the entire world.To achieve this, we need a grand coalition – of everyone in the industry, government, civil society and the citizens.I strongly believe that India will enable every citizen to realise her fullest potential on the back of this grand coalition. May God bless our great nation India. Thank you!",https://www.livemint.com/Companies/CIjjZj30kP6IBLJA7SWOUN/What-Mukesh-Ambani-said-about-Reliance-Jio-at-India-Mobile-C.html
2018-04-27,"New Delhi: Billionaire Mukesh Ambani-helmed Reliance Industries Ltd (RIL) reported its highest ever quarterly net profit of Rs9,435 crore, beating Street estimates, for the quarter ended 31 March.Revenue at the energy-to-telecom conglomerate rose 39% year-on-year to Rs1.29 trillion, buoyed by a rise in petrochemical sales and increase in global crude prices leading to better realizations in refined products. For the full year, RIL’s net profit stood at Rs36,075 crore, up 20.6% from 2016-17.A Bloomberg poll of seven analysts had projected RIL to report a net profit of Rs9,379 crore for the March quarter.However, the performance of the telecom arm, Reliance Jio Infocomm Ltd, remain subdued with the company posting a mere 1% growth in net profit on a sequential basis as the ongoing tariff war, which Jio triggered, brought down its average revenue per user to Rs137 in the March quarter from Rs154 a quarter earlier.“The Arpu (average revenue per user) came down... due to price action earlier in the quarter (March quarter),"" said Anshuman Thakur, head of strategy and planning at Jio. “We have had a tariff reduction of about Rs50 over three months, which we have more than made up with subscriber growth.""The total income of the telecom company stood at Rs7,128.66 crore during the March quarter, up from Rs6,880.65 crore during the December quarter. Jio, which has reported financials for three quarters since starting operations, posted a profit of Rs722.96 crore for fiscal 2018, on the back of revenues of Rs20,158.34 crore.The company’s Ebitda margin, which took a beating due to the discounts offered, stood at 37.8% at the end of March quarter. Jio’s Ebitda margin was 38.2% during the December quarter. Ebitda, or earnings before interest, taxes, depreciation and amortization, is a measure of operating profitability.Jio’s net debt stood at Rs57,000 crore at the end of the March quarter, while RIL’s consolidated gross debt was Rs2,19,000 crore. The company is sitting on a cash pile of Rs78,063 crore.The firm, however, continues to expand its telecom network. “We have identified towers for network roll out. If others don’t share (their towers) with us, we will roll out (our own),"" Thakur told reporters.V. Shrikant, joint chief financial officer, RIL, said that a bulk of its capital expenditure will happen in building fibre-to-home (internet broadband) network, which the Mumbai-based firm plans to launch in a phased manner. The management declined to give details on the size of investment involved.For the March quarter, revenue from the petrochemicals segment increased 43.9% to Rs38,113 crore, backed by improved margins on polypropylene and downstream polyester products. Volumes rose to 8.8 million tonnes, from 6.2 in the year-ago period. In refining and marketing, segment revenue was Rs93,519 crore, a near 30% increase, propped up by higher benchmark crude prices and inventory gains. The gross refining margin—the difference between the cost of crude oil and the average selling price of refined products—was $11 a barrel, lower than an expected $11.2 but outstripping the benchmark Singapore Complex by over $4 a barrel.Organized retail reported a 134.1% rise in revenue, at Rs24,183 crore for the quarter, backed by rapid store expansion. Store footage rose to 17.7 million sq. ft in the three months ended March from 13.5 millon sq. ft in the same period a year earlier.",https://www.livemint.com/Companies/sge9UxR63XOkyjPWYwvgcI/Reliance-Industries-Q4-profit-rises-173-to-Rs9435-crore.html
2018-03-23,"New Delhi: Mukesh Ambani-helmed Reliance Industries Ltd on Friday announced an integration with leading music app Saavn for its digital music service JioMusic.In a statement, Reliance said it has executed definitive agreements for the combination of Saavn with JioMusic.“We are delighted to announce this partnership with Saavn, and believe that their highly experienced management team will be instrumental in expanding Jio-Saavn to an extensive user base, thereby strengthening our leadership position in the Indian streaming market,"" Akash Ambani, director at Reliance Jio Infocomm Ltd, said in the statement.The combined entity is valued at over $1 billion, with JioMusic’s implied valuation at $670 million, the statement added.Reliance will also invest up to $100 million, out of which a rupee equivalent of $20 million will be invested upfront, for growth and expansion of the platform into one of the largest streaming services in the world.“The integrated business will be developed into a media platform of the future with global reach, cross-border original content, independent artist marketplace, consolidated data, and one of the largest mobile advertising media,"" Reliance said.Reliance is also acquiring a partial stake from existing shareholders of Saavn for $104 million. The shareholders include Tiger Global Management, Liberty Media and Bertelsmann.The company will continue to operate the over-the-top media platform available on all app stores.The three co-founders of Saavn—Rishi Malhotra, Paramdeep Singh and Vinodh Bhat—will continue in their leadership roles and will drive growth of the combined entity.“Saavn has been at the forefront of the digital music revolution in India. Our partnership with Reliance reinforces our commitment to the growth of our label partners, the independent artist ecosystem, and the overall music industry globally,"" said Singh, executive vice-chairman of Saavn.The Reliance Jio-Saavn deal comes at a time when India’s audio streaming market is on the rise.According to the FICCI-KPMG Media and Entertainment Industry Report 2017, streaming audio contributed 10% to the total mobile Internet usage in India. The year 2016 saw a spike in music streaming volume with 50-60 million active monthly users on music streaming applications.With over 300 million Internet-enabled mobile phones in the country and fast reducing tariff rates, this volume is expected to grow rapidly.To be sure, the latest deal only reinforces Reliance Jio’s entertainment play growing stronger by the day. Last month, the telecom company bought a 5% stake in film production and distribution studio Eros International Plc, in addition to the existing stakes it has acquired in production houses Balaji Telefilms, and Roy Kapur Films in the last eight months.Reliance launched its LTE mobile network operator Reliance Jio in 2016. By November 2017, it accounted for a 14.5% share of India’s wireless telecom market for the second quarter of the year, besides revenues of Rs6,140 crore for the September quarter and an implied paid subscriber base of around 131 million.“Reliance has a hugely penetrative market with Jio, which will only get bigger as time passes. How do you fuel content? So this is a step in that direction where you have a content provider for your user base which is a player who has been in this for a long period of time,"" said a media analyst on condition of anonymity.“The investment and combination of our music assets with Saavn underlines our commitment to further boost the digital ecosystem and provide unlimited digital entertainment services to consumers over a strong uninterrupted network,"" Akash Ambani said.Kalpana Pathak contributed to this story.",https://www.livemint.com/Companies/yixgPO0Ml0PdswPysSIM9N/Reliance-Jio-Saavn-to-create-1-bn-digital-music-platform.html
2018-07-12,"Mumbai: Reliance Industries Ltd (RIL) hit a market capitalization of $100 billion on Thursday, regaining its 2007 peak and becoming only the second Indian company to cross the milestone.Shares of RIL closed at  ₹ 1,082.20, up 4.4%, after gaining as much as 6% to a day’s high of  ₹  1,098.80 during the day. At the day’s close, the Mukesh Ambani-led company was valued at $100.03 billion, or  ₹ 6.85 trillion in rupee terms.The only other Indian company in the $100-billion club is Tata Consultancy Services (TCS) Ltd, the country’s biggest software services exporter, with a market capitalization of  ₹ 7.5 trillion. TCS crossed the $100-billion milestone on 23 April this year.This year so far, the RIL stock has risen 17.5%, beating benchmark Sensex index which climbed 7.3% in the same period.Deepak Jasani, head of retail research, HDFC Securities said, “Investors seemed to be enthused by the vision pronounced by the chairman at the annual general meeting (AGM) of a strategic move to a technology platform company with three key verticals of mobile connectivity, fiber connectivity and new commerce platform for the retail business, even as the traditional businesses of energy and petrochemicals continue to perform quite well. This may result in scaling up consumer profits at parity level to energy and petrochemicals business over the next decade.""According to him, cheap relative valuation in terms of price to earnings ratio (P/E ratio) also enticed investors to look afresh at the stock, when P/E ratios of other stocks have risen sharply over the last few months. At the company’s AGM earlier this month, Ambani said RIL aims to double sales in about seven years, even as the company explores ways to boost profitability of its mainstay refinery and chemicals businesses.Ambani, however, does not plan to rely solely on refinery and petrochemicals, and is placing big bets on new consumer businesses to drive growth. RIL has invested about  ₹ 2.5 trillion in telecom unit Reliance Jio Infocomm Ltd, through which the company wants to venture into e-commerce, healthcare, education and agriculture in the next two years.“As India starts on its high-growth journey to double the size of its economy by 2025, I assure you that the size of Reliance will more than double in the same period,"" Ambani told shareholders.RIL also unveiled its fibre broadband system Jio GigaFiber at its AGM, in a push to make deeper inroads into the wireless and fixed-line internet industry. In the coming months, Reliance Jio will extend fibre connectivity to homes, traders and small businesses. Leveraging on its advanced fibre bandwidth network, Reliance Jio will be offering this service in over 1,100 cities and towns across India.Thirty analysts surveyed by Bloomberg have a buy rating on the stock whereas five have a hold rating and five have sell. Analysts have estimated RIL to report a consolidated net profit of  ₹ 9,489 crore and net sales of  ₹ 1.23 trillion in the June quarter, according to Bloomberg.",https://www.livemint.com/Companies/PSmz78z8kDe47II9MvqDeI/RIL-market-cap-hits-100-billion-shares-surge-5.html
2018-02-21,"Mumbai: Reliance Industries Ltd (RIL) on Tuesday said it will buy a 5% stake in NYSE listed Eros International Plc (Eros) through a subsidiary. RIL will pay $15 per Eros International share, which represents an 18% premium to Friday’s closing price. The two parties will invest up to Rs1,000 crore each to produce and acquire Indian films and digital originals across all languages, RIL said.  In a statement, RIL chairman and MD Mukesh Ambani said the tie-up will bring further synergies to the firm’s plans, making for a win-win partnership. Alongside, Eros chief executive officer Jyoti Deshpande will be stepping down to head RIL’s media and entertainment business. Deshpande will join RIL this April but will continue to remain as a non-executive director on the board of Eros.  RIL and Eros International Media Ltd will partner to jointly produce and consolidate content from across India.Deshpande would be responsible for RIL’s initiatives in media and entertainment to organically build and grow businesses around the content ecosystem such as broadcasting, films, sports, music, digital, gaming, animation etc., as well as integrate RIL’s existing media investments such as Viacom and Balaji Telefilms.So far, RIL has Hotstar and Roy Kapur Films on board. Last year, RIL also bought 24.9% stake in Alt Balaji, a wholly owned subsidiary of Balaji Telefilms, for Rs413 crore. Alt Balaji is a subscription-based video on demand platform.Google’s YouTube is the country’s largest watched video on demand platform, followed by Star’s Hotstar and Voot TV by Viacom18, a joint venture between Viacom Inc and RIL-owned Network18.On Tuesday, RIL shares closed at  ₹ 919.40, down 0.70% on the BSE, while the Sensex ended at 33,703 points, down 0.21%.",https://www.livemint.com/Companies/xusR7MfNs9HQwHpbRBOFOM/Reliance-Industries-to-acquire-5-stake-in-Eros-Internationa.html
2018-11-04,"Mumbai: In a first for India, HSBC Holdings Plc has executed a trade finance transaction using blockchain for an export by Reliance Industries Ltd (RIL) to US-based Tricon Energy. The blockchain-enabled letter of credit (LC) transaction substantially reduced the time taken for such deals, RIL said in a press release. “The use of blockchain offers significant potential to reduce the timelines involved in the exchange of export documentation from the extant 7-10 days to less than a day,"" said RIL joint chief financial officer Srikanth Venkatachari.The transaction allowed a digital transfer of the title of goods from the seller to the buyer. The letter of credit was issued by ING Bank for Tricon Energy USA (importer) with HSBC India as the advising and negotiating bank for RIL.HSBC’s head of global banking and markets, Hitendra Dave, said the use of blockchain has a significant impact on trade finance transactions and enables greater transparency and enhanced security in addition to making it simpler and faster.Explaining the current system, Reliance said that at present, buyers and sellers use paper-based letter of credits to underpin transactions and physical documents are sent to each party in the transaction by post, courier or fax. While the current system provides a high level of certainty, the time and cost involved in processing the documents are deterrents for exporters.",https://www.livemint.com/Companies/XFxvBWrOho03bxwZOKCaRJ/Reliance-receives-Indias-first-LC-payment-via-blockchain.html
2018-07-07,"New Delhi: Shareholders of Reliance Industries have approved giving Mukesh Ambani another five years as the chairman and managing director of the company.Ambani, 61, has been on the board of Reliance Industries Ltd (RIL) since 1977 and was elevated as chairman of the company after the death of his father and group patriarch Dhirubhai Ambani in July 2002.The company put a resolution to re-appoint Ambani “for a period of five years, on expiry of his present term of office, i e with effect from April 19, 2019"" at the 41st Annual General Meeting (AGM) held on 5 July in Mumbai. As many as 50,818 crore shares out of a total share base of 616.45 crore voted on the resolution, RIL said in a regulatory filing. Of the votes polled, 98.5% were in favour of the resolution while 1.48 voted against it. According to the resolution, Ambani will be paid an annual salary of  ₹ 4.17 crore and  ₹ 59 lakh of perquisites and allowances. Retirement benefits are not included in the overall ceiling of remuneration. He will also be entitled to receive bonus based on net profits and “expenses incurred for travelling, boarding and lodging, including for spouse and attendant(s) during business trips and provision of car(s) for use on company’s business and communication expenses at residence shall be reimbursed at actuals and not considered as perquisites,"" it said.Also, “the expenses, as may be borne by the company for providing security to Mukesh D Ambani and his family members shall not be considered as perquisites and accordingly, not to be included for the purpose of computation of the overall ceiling of remuneration,"" the resolution, which was carried at the AGM, said.After Dhirubhai Ambani’s demise on 6 July 2012, Mukesh was elected chairman and managing Director of RIL, while younger brother Anil was elected vice chairman and MD. The two siblings parted ways in 2005 and divided the business their father created between them.At the AGM, shareholders also allowed RIL to raise up to  ₹ 20,000 crore through a non-convertible debenture (NCD) issue in 2018-19, according to the regulatory filing.RIL wants to “offer or invite subscriptions for secured / unsecured redeemable non-convertible debentures, in one or more series / tranches, of an aggregate nominal value up to  ₹ 20,000 crore, on private placement, from such persons and on such terms and conditions as the Board of Directors of the company may, from time to time, determine and consider proper and most beneficial"". The company did not say where the proceeds will be utilised.",https://www.livemint.com/Companies/oiqwbYtFoTDUZ3TzN5kwyM/Mukesh-Ambani-gets-another-5-years-as-Reliance-Industries-ch.html
