user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
mojos55,Maureen Fitzsimmons,1079091746494140418,2018-12-29 19:08:15,/mojos55/status/1079091746494140418,1,0,1,"Clare Hepworth OBE

@Hepworthclare
 7h7 hours ago
More
Who is the MOST incompetent ?
YOU decide !
Sajid David - *failed* Tata Steel - Grenfell - Immigration Policy - EU residents post Brexit.
OR
*Failing Grayling* - Messed up in every post he's ever held 
#JustThinkinAloud","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Clare Hepworth OBE

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2338811370"" dir=""ltr"" href=""/Hepworthclare""><s>@</s><b>Hepworthclare</b></a>
 7h7 hours ago
More
Who is the MOST incompetent ?
YOU decide !
Sajid David - *failed* <strong>Tata Steel</strong> - Grenfell - Immigration Policy - EU residents post Brexit.
<strong>OR</strong>
*Failing Grayling* - Messed up in every post he's ever held 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JustThinkinAloud?src=hash""><s>#</s><b>JustThinkinAloud</b></a></p>"
Hepworthclare,Clare Hepworth OBE,1078988882773975040,2018-12-29 12:19:30,/Hepworthclare/status/1078988882773975040,355,76,176,"Who is the MOST incompetent ?
YOU decide !
Sajid David - *failed* Tata Steel - Grenfell - Immigration Policy - EU residents post Brexit.
OR
*Failing Grayling* - Messed up in every post he's ever held 
#JustThinkinAloud","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Who is the MOST incompetent ?
YOU decide !
Sajid David - *failed* <strong>Tata Steel</strong> - Grenfell - Immigration Policy - EU residents post Brexit.
<strong>OR</strong>
*Failing Grayling* - Messed up in every post he's ever held 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JustThinkinAloud?src=hash""><s>#</s><b>JustThinkinAloud</b></a></p>"
5mintillZeitnot,G.W.J the Conqueror,1078720659985973249,2018-12-28 18:33:41,/5mintillZeitnot/status/1078720659985973249,0,1,0,He def deserves it. But the invites procedure in chess is far too rigid and its more or less the same players being invited. Tournament organizers are too lazy to do research and give invites to players who deserve it. Only @Jvdbergchess and TATA steel does that,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">He def deserves it. But the invites procedure in chess is far too rigid and its more <strong>or</strong> less the same players being invited. Tournament organizers are too lazy to do research and give invites to players who deserve it. Only <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""706278064"" dir=""ltr"" href=""/Jvdbergchess""><s>@</s><b>Jvdbergchess</b></a> and <strong>TATA steel</strong> does that</p>"
ManuwarAmin,Manuwar Amin,1078536889253019648,2018-12-28 06:23:27,/ManuwarAmin/status/1078536889253019648,0,0,0,"@TataSteelLtd @RNTata2000 @TataCompanies @dasraghubar @TataSteelEandP Being a common citizen of India, I learned that knock the door until or unless it is not get open. I will do what ever my democratic rights permit me and great hope @PMOIndia (TATA steel not a law) [Jamshedpur] pic.twitter.com/lSqzS4gX8C","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""285498906"" dir=""ltr"" href=""/TataSteelLtd""><s>@</s><b>TataSteelLtd</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""277434037"" dir=""ltr"" href=""/RNTata2000""><s>@</s><b>RNTata2000</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""270771330"" dir=""ltr"" href=""/TataCompanies""><s>@</s><b>TataCompanies</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3123339037"" dir=""ltr"" href=""/dasraghubar""><s>@</s><b>dasraghubar</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1174488122"" dir=""ltr"" href=""/TataSteelEandP""><s>@</s><b>TataSteelEandP</b></a> Being a common citizen of India, I learned that knock the door until <strong>or</strong> unless it is not get open. I will do what ever my democratic rights permit me and great hope <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""471741741"" dir=""ltr"" href=""/PMOIndia""><s>@</s><b>PMOIndia</b></a> (<strong>TATA steel</strong> not a law) [Jamshedpur] <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lSqzS4gX8C"">pic.twitter.com/lSqzS4gX8C</a></p>"
aayushminani,AAYUSH MAHESHWARI,1078529281444040705,2018-12-28 05:53:13,/aayushminani/status/1078529281444040705,0,0,0,"@CNBCTV18Live 
I m Aayush Maheshwari from Beawar Rajasthan
I bought Tata steel 520 call @15
What to do.?
Whether to hold or exit.?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""44839509"" dir=""ltr"" href=""/CNBCTV18Live""><s>@</s><b>CNBCTV18Live</b></a> 
I m Aayush Maheshwari from Beawar Rajasthan
I bought <strong>Tata steel</strong> 520 call <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""272945561"" dir=""ltr"" href=""/15""><s>@</s><b>15</b></a>
What to do.?
Whether to hold <strong>or</strong> exit.?</p>"
aayushminani,AAYUSH MAHESHWARI,1078529005349818368,2018-12-28 05:52:07,/aayushminani/status/1078529005349818368,0,0,0,"@CNBC_Awaaz 
I m Aayush Maheshwari from Beawar Rajasthan
I bought Tata steel 520 call @15
What to do.?
Whether to hold or exit.?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""116112129"" dir=""ltr"" href=""/CNBC_Awaaz""><s>@</s><b>CNBC_Awaaz</b></a> 
I m Aayush Maheshwari from Beawar Rajasthan
I bought <strong>Tata steel</strong> 520 call <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""272945561"" dir=""ltr"" href=""/15""><s>@</s><b>15</b></a>
What to do.?
Whether to hold <strong>or</strong> exit.?</p>"
Ram11310514,INTRADAY CALLS 💰 💰 💰 💰 💰,1078527059494809601,2018-12-28 05:44:23,/Ram11310514/status/1078527059494809601,3,1,1,"

INTRADAY CALL BUY

*TATA STEEL ( FUTURE )*

AROUND 514 TO 520

TGT 540,545,550

SL 508

BUY 1500 TO 2000 SHARE OR
BUY 3 TO 5 LOTS IN FUTURE 
","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/>

INTRADAY CALL BUY

*<strong>TATA STEEL</strong> ( FUTURE )*

AROUND 514 TO 520

TGT 540,545,550

SL 508

BUY 1500 TO 2000 SHARE <strong>OR</strong>
BUY 3 TO 5 LOTS IN FUTURE <img alt=""👍"" aria-label=""Emoji: Thumbs up sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up sign""/>
<img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/><img alt=""🚀"" aria-label=""Emoji: Rocket"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Rocket""/></p>"
umapolitics7779,um_moscowLove*,1078110186764611585,2018-12-27 02:07:53,/umapolitics7779/status/1078110186764611585,1,0,1,2 INDIA PMO / NEW DELHI / KREMLIN / we sincerely thank Russia for MIG SERIES & I wonder which one is better MIG 35 or WHITE SWAN defence plane . our nation to make defence planes on it's own & BEG BORROW OR TATA STEEL . defence plane exercises are quite important to defend war .* pic.twitter.com/R783ZZstyC,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">2 INDIA PMO / NEW DELHI / KREMLIN / we sincerely thank Russia for MIG SERIES &amp; I wonder which one is better MIG 35 <strong>or</strong> WHITE SWAN defence plane . our nation to make defence planes on it's own &amp; BEG BORROW <strong>OR</strong> <strong>TATA STEEL</strong> . defence plane exercises are quite important to defend war .* <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/R783ZZstyC"">pic.twitter.com/R783ZZstyC</a></p>"
deepak83396947,deepak,1077800512458772481,2018-12-26 05:37:21,/deepak83396947/status/1077800512458772481,0,0,0,"Any hope for sun pharma, ongc, tata steel,LICHousing finance bought Thursday, any hope for expiry move? Or book loss? Ur view pks","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Any hope for sun pharma, ongc, <strong>tata steel</strong>,LICHousing finance bought Thursday, any hope for expiry move? <strong>Or</strong> book loss? Ur view pks</p>"
Dinesh16625992,chokidar Dinesh,1077724510579818496,2018-12-26 00:35:21,/Dinesh16625992/status/1077724510579818496,0,0,1,Tata Steel se ab commission lenge OR phir denge,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata Steel</strong> se ab commission lenge <strong>OR</strong> phir denge</p>"
ManuwarAmin,Manuwar Amin,1077202426355081217,2018-12-24 14:00:46,/ManuwarAmin/status/1077202426355081217,0,0,0,Kindly make it available copy of the Law or Act in which DISTRIBUTION LICENSEE COMPANY TATA STEEL LTD supply new connection to their Consumer.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Kindly make it available copy of the Law <strong>or</strong> Act in which DISTRIBUTION LICENSEE COMPANY <strong>TATA STEEL</strong> LTD supply new connection to their Consumer.</p>"
Anindya19707373,Anindya,1039925979559260160,2018-09-12 17:17:29,/Anindya19707373/status/1039925979559260160,0,0,0,"Tata Steel supplies the material but the intellectual design was carried out by British Engineers, we want that intellectuality. Also some of the crucial steels parts were imported from UK as Tata does not have that secret metallurgy. We should accept or know the real fact. Ad","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata Steel</strong> supplies the material but the intellectual design was carried out by British Engineers, we want that intellectuality. Also some of the crucial steels parts were imported from UK as <strong>Tata</strong> does not have that secret metallurgy. We should accept <strong>or</strong> know the real fact. Ad</p>"
ChopdePrasanna,prasanna chopde,1039772250088456192,2018-09-12 07:06:37,/ChopdePrasanna/status/1039772250088456192,0,1,0,"Mam
Sold Tata steel at 584 
Buy or sell at now","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mam
Sold <strong>Tata steel</strong> at 584 
Buy <strong>or</strong> sell at now</p>"
oprtinrtydesire,silas lyall,1039383828077441024,2018-09-11 05:23:10,/oprtinrtydesire/status/1039383828077441024,0,0,0,"why was cameron not a trotskyist for part nationalising tata steel? are the energy, water and rail markets viable without massive price increases? is corbyn for the political emancipation and equality of all people or that the most wealthy should take responsibility for the poor?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">why was cameron not a trotskyist for part nationalising <strong>tata steel</strong>? are the energy, water and rail markets viable without massive price increases? is corbyn for the political emancipation and equality of all people <strong>or</strong> that the most wealthy should take responsibility for the poor?</p>"
ALIIMAM993,ALIIMAM,1038194581328736256,2018-09-07 22:37:31,/ALIIMAM993/status/1038194581328736256,0,0,0,I liked a @YouTube video http://youtu.be/DSAS0ZPUIPM?a  CHITAL OR CHEETAL OR SPOTTED DEER OR AXIS DEER BEAUTIFUL DEAR IN TATA STEEL,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I liked a <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a> video <a class=""twitter-timeline-link"" data-expanded-url=""http://youtu.be/DSAS0ZPUIPM?a"" dir=""ltr"" href=""https://t.co/8b5FkwdvyE"" rel=""nofollow noopener"" target=""_blank"" title=""http://youtu.be/DSAS0ZPUIPM?a""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">youtu.be/DSAS0ZPUIPM?a</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> CHITAL <strong>OR</strong> CHEETAL <strong>OR</strong> SPOTTED DEER <strong>OR</strong> AXIS DEER BEAUTIFUL DEAR IN <strong>TATA STEEL</strong></p>"
wsupguys,Pramod,1038059334956199936,2018-09-07 13:40:06,/wsupguys/status/1038059334956199936,0,0,0,"Trade war if at all becomes a reality, then won’t the Chinese steel makers reduce the steel prices to float their output in other parts of the world outside USA.....will it negatively impact the Tata steel or it won’t matter....any guesses?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Trade war if at all becomes a reality, then won’t the Chinese <strong>steel</strong> makers reduce the <strong>steel</strong> prices to float their output in other parts of the world outside USA.....will it negatively impact the <strong>Tata steel</strong> <strong>or</strong> it won’t matter....any guesses?</p>"
DynamicMoneyR,Dynamic Research,1037579457119186946,2018-09-06 05:53:14,/DynamicMoneyR/status/1037579457119186946,0,0,0,"DMR OPTION: #BUY #TATA STEEL 620 CE ABOVE 14.20 TGTS 15.70-17.70-20.20 SL 11.95
 #TGT #1ST ACHIEVED IN TATA STEEL 620 CE BOOK PARTIAL PROFIT
 #StockCashTips #NiftyFutureTips #OptionTradingTips
 For more information ✆ +91-8871068600 or visit: https://goo.gl/s81XTv pic.twitter.com/QOnAy75Px6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">DMR OPTION: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BUY?src=hash""><s>#</s><b>BUY</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TATA?src=hash""><s>#</s><b><strong>TATA</strong></b></a> <strong>STEEL</strong> 620 CE ABOVE 14.20 TGTS 15.70-17.70-20.20 SL 11.95
 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TGT?src=hash""><s>#</s><b>TGT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/1ST?src=hash""><s>#</s><b>1ST</b></a> ACHIEVED IN <strong>TATA STEEL</strong> 620 CE BOOK PARTIAL PROFIT
 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StockCashTips?src=hash""><s>#</s><b>StockCashTips</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NiftyFutureTips?src=hash""><s>#</s><b>NiftyFutureTips</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OptionTradingTips?src=hash""><s>#</s><b>OptionTradingTips</b></a>
 For more information ✆ +91-8871068600 <strong>or</strong> visit: <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/s81XTv"" dir=""ltr"" href=""https://t.co/28JV2sWWH4"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/s81XTv""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/s81XTv</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QOnAy75Px6"">pic.twitter.com/QOnAy75Px6</a></p>"
